timestamp,mood,song,Temperature,Humidity,MQ-2,BH1750FVI,Radar,Ultrasonic
2025-01-19 23:30:31,,,57.2,72,OK,0.0,1,1210.81
2025-01-19 23:31:38,,,57.2,72,OK,0.0,1,1210.74
2025-01-19 23:32:44,,,57.2,72,OK,0.0,1,1210.78
2025-01-19 23:33:51,,,57.2,72,OK,0.0,1,1210.91
2025-01-19 23:34:57,,,57.2,72,OK,0.0,1,1210.63
2025-01-19 23:36:04,,,57.2,72,OK,0.0,1,1210.88
2025-01-19 23:37:11,,,57.2,72,OK,0.0,1,1210.7
2025-01-19 23:38:17,,,57.2,72,OK,0.0,1,1210.87
2025-01-19 23:39:24,,,57.2,73,OK,0.0,1,1210.95
2025-01-19 23:40:31,,,57.2,72,OK,0.0,1,1210.84
2025-01-19 23:41:38,,,57.2,72,OK,0.0,1,1210.84
2025-01-19 23:42:45,,,57.2,72,OK,0.0,1,1211.01
2025-01-19 23:43:52,,,57.2,72,OK,0.0,1,1210.88
2025-01-19 23:44:58,,,57.2,72,OK,0.0,1,1210.81
2025-01-19 23:46:05,,,57.2,72,OK,0.0,1,1210.84
2025-01-19 23:47:12,,,57.2,72,OK,0.0,1,1211.06
2025-01-19 23:48:18,,,57.2,72,OK,0.0,1,1210.68
2025-01-19 23:49:25,,,57.2,72,OK,0.0,1,1210.87
2025-01-19 23:50:32,,,57.2,72,OK,0.0,1,1211.0
2025-01-19 23:51:39,,,57.2,72,OK,0.0,1,1211.01
2025-01-19 23:52:45,,,57.2,72,OK,0.0,1,1211.02
2025-01-19 23:53:52,,,57.2,72,OK,0.0,1,1210.96
2025-01-19 23:54:59,,,57.2,72,OK,0.0,1,1210.99
2025-01-19 23:56:06,,,57.2,72,OK,0.0,1,1211.12
2025-01-19 23:57:12,,,57.2,72,OK,0.0,1,1211.01
2025-01-19 23:58:19,,,57.2,72,OK,0.0,1,1209.45
2025-01-19 23:59:25,,,57.2,73,OK,0.0,1,1209.41
2025-01-20 00:00:32,,,57.2,72,OK,0.0,1,1211.13
2025-01-20 00:01:41,,,57.2,72,OK,0.0,1,1211.2
2025-01-20 00:02:48,,,57.2,72,OK,0.0,1,1211.09
2025-01-20 00:03:55,,,57.2,72,OK,0.0,1,1210.99
2025-01-20 00:05:01,,,57.2,72,OK,0.0,1,1210.91
2025-01-20 00:06:08,,,57.2,72,OK,0.0,1,1211.08
2025-01-20 00:07:14,,,57.2,72,OK,0.0,1,1210.81
2025-01-20 00:08:21,,,57.2,72,OK,0.0,1,1211.01
2025-01-20 00:09:28,,,57.2,72,OK,0.0,1,1209.55
2025-01-20 00:10:35,,,57.2,72,OK,0.0,1,1210.89
2025-01-20 00:11:41,,,57.2,72,OK,0.0,1,1211.02
2025-01-20 00:12:47,,,57.2,72,OK,0.0,1,1210.85
2025-01-20 00:13:54,,,57.2,72,OK,0.0,1,1210.97
2025-01-20 00:15:00,,,57.2,72,OK,0.0,1,1210.99
2025-01-20 00:16:07,,,57.2,72,OK,0.0,1,1210.88
2025-01-20 00:17:13,,,57.2,72,OK,0.0,1,1210.84
2025-01-20 00:18:19,,,57.2,72,OK,0.0,1,1210.75
2025-01-20 00:19:27,,,57.2,72,OK,0.0,1,1209.42
2025-01-20 00:20:33,,,57.2,72,OK,0.0,1,1209.51
2025-01-20 00:21:40,,,57.2,72,OK,0.0,1,1209.6
2025-01-20 00:22:46,,,57.2,72,OK,0.0,1,1211.03
2025-01-20 00:23:53,,,57.2,72,OK,0.0,1,1210.98
2025-01-20 00:24:59,,,57.2,72,OK,0.0,1,1210.92
2025-01-20 00:26:06,,,57.2,72,OK,0.0,1,1210.95
2025-01-20 00:27:13,,,57.2,72,OK,0.0,1,1209.47
2025-01-20 00:28:19,,,57.2,72,OK,0.0,1,1211.1
2025-01-20 00:29:26,,,57.2,72,OK,0.0,1,1211.24
2025-01-20 00:30:32,,,57.2,72,OK,0.0,1,1210.94
2025-01-20 00:31:39,,,57.2,72,OK,0.0,1,1210.95
2025-01-20 00:32:45,,,57.2,72,OK,0.0,1,1209.43
2025-01-20 00:33:52,,,57.2,72,OK,0.0,1,1210.77
2025-01-20 00:34:58,,,57.2,72,OK,0.0,1,1210.86
2025-01-20 00:36:05,,,57.2,72,OK,0.0,1,1210.81
2025-01-20 00:37:11,,,57.2,72,OK,0.0,1,1211.05
2025-01-20 00:38:17,,,57.2,72,OK,0.0,1,1211.1
2025-01-20 00:39:24,,,57.2,72,OK,0.0,1,1209.45
2025-01-20 00:40:31,,,57.2,72,OK,0.0,1,1210.92
2025-01-20 00:41:37,,,57.2,72,OK,0.0,1,1210.91
2025-01-20 00:42:43,,,57.2,72,OK,0.0,1,1210.91
2025-01-20 00:43:50,,,57.2,72,OK,0.0,1,1210.89
2025-01-20 00:44:56,,,57.2,72,OK,0.0,1,1210.93
2025-01-20 00:46:02,,,57.2,72,OK,0.0,1,1210.94
2025-01-20 00:47:09,,,57.2,72,OK,0.0,1,1211.0
2025-01-20 00:48:18,,,57.2,72,OK,0.0,1,1210.88
2025-01-20 00:49:25,,,57.2,72,OK,0.0,1,1210.97
2025-01-20 00:50:31,,,57.2,72,OK,0.0,1,1211.02
2025-01-20 00:51:38,,,57.2,72,OK,0.0,1,1210.87
2025-01-20 00:52:44,,,57.2,72,OK,0.0,1,1210.76
2025-01-20 00:53:50,,,57.2,72,OK,0.0,1,1210.7
2025-01-20 00:54:57,,,57.2,72,OK,0.0,1,1210.69
2025-01-20 00:56:03,,,57.2,72,OK,0.0,1,1210.84
2025-01-20 00:57:09,,,57.2,72,OK,0.0,1,1210.75
2025-01-20 00:58:16,,,57.2,72,OK,0.0,1,1210.78
2025-01-20 00:59:22,,,57.2,72,OK,0.0,1,1209.04
2025-01-20 01:00:29,,,57.2,72,OK,0.0,1,1210.37
2025-01-20 01:01:35,,,57.2,72,OK,0.0,1,1210.63
2025-01-20 01:02:42,,,57.2,72,OK,0.0,1,1210.64
2025-01-20 01:03:48,,,57.2,72,OK,0.0,1,1210.54
2025-01-20 01:04:54,,,57.2,72,OK,0.0,1,1210.58
2025-01-20 01:06:00,,,57.2,72,OK,0.0,1,1210.59
2025-01-20 01:07:07,,,57.2,72,OK,0.0,1,1210.5
2025-01-20 01:08:13,,,57.2,72,OK,0.0,1,1210.55
2025-01-20 01:09:19,,,57.2,72,OK,0.0,1,1210.59
2025-01-20 01:10:26,,,57.2,72,OK,0.0,1,1210.51
2025-01-20 01:11:32,,,57.2,72,OK,0.0,1,1210.56
2025-01-20 01:12:38,,,57.2,72,OK,0.0,1,1210.69
2025-01-20 01:13:44,,,57.2,72,OK,0.0,1,1210.64
2025-01-20 01:14:51,,,57.2,72,OK,0.0,1,1210.59
2025-01-20 01:15:57,,,57.2,72,OK,0.0,1,1210.6
2025-01-20 01:17:04,,,57.2,72,OK,0.0,1,1210.72
2025-01-20 01:18:10,,,57.2,72,OK,0.0,1,1209.18
2025-01-20 01:19:19,,,57.2,72,OK,0.0,1,1210.57
2025-01-20 01:20:26,,,57.2,72,OK,0.0,1,1210.58
2025-01-20 01:21:32,,,57.2,72,OK,0.0,1,1210.67
2025-01-20 01:22:39,,,57.2,72,OK,0.0,1,1210.79
2025-01-20 01:23:45,,,57.2,72,OK,0.0,1,1210.59
2025-01-20 01:24:51,,,57.2,72,OK,0.0,1,1210.76
2025-01-20 01:25:58,,,57.2,72,OK,0.0,1,1210.75
2025-01-20 01:27:04,,,57.2,72,OK,0.0,1,1210.52
2025-01-20 01:28:10,,,57.2,72,OK,0.0,1,1209.07
2025-01-20 01:29:16,,,57.2,72,OK,0.0,1,1210.64
2025-01-20 01:30:23,,,57.2,72,OK,0.0,1,1210.59
2025-01-20 01:31:29,,,57.2,72,OK,0.0,1,1210.59
2025-01-20 01:32:36,,,57.2,72,OK,0.0,1,1210.6
2025-01-20 01:33:42,,,57.2,72,OK,0.0,1,1210.47
2025-01-20 01:34:49,,,57.2,72,OK,0.0,1,1210.65
2025-01-20 01:35:55,,,57.2,72,OK,0.0,1,1210.57
2025-01-20 01:37:01,,,57.2,72,OK,0.0,1,1210.91
2025-01-20 01:38:07,,,57.2,72,OK,0.0,1,1210.89
2025-01-20 01:39:14,,,57.2,72,OK,0.0,1,1211.14
2025-01-20 01:40:20,,,57.2,72,OK,0.0,1,1210.91
2025-01-20 01:41:26,,,57.2,72,OK,0.0,1,1211.03
2025-01-20 01:42:33,,,57.2,72,OK,0.0,1,1211.03
2025-01-20 01:43:39,,,57.2,72,OK,0.0,1,1211.03
2025-01-20 01:44:45,,,57.2,72,OK,0.0,1,1211.04
2025-01-20 01:45:52,,,57.2,72,OK,0.0,1,1210.97
2025-01-20 01:46:58,,,57.2,72,OK,0.0,1,1211.03
2025-01-20 01:48:04,,,57.2,72,OK,0.0,1,1210.91
2025-01-20 01:49:11,,,57.2,72,OK,0.0,1,1210.97
2025-01-20 01:50:17,,,57.2,72,OK,0.0,1,1210.81
2025-01-20 01:51:24,,,57.2,72,OK,0.0,1,1210.89
2025-01-20 01:52:30,,,57.2,72,OK,0.0,1,1210.91
2025-01-20 01:53:37,,,57.2,71,OK,0.0,1,1210.91
2025-01-20 01:54:43,,,57.2,71,OK,0.0,1,1210.77
2025-01-20 01:55:50,,,57.2,71,OK,0.0,1,1210.91
2025-01-20 01:56:56,,,57.2,71,OK,0.0,1,1209.17
2025-01-20 01:58:02,,,57.2,71,OK,0.0,1,1210.6
2025-01-20 01:59:09,,,57.2,71,OK,0.0,1,1210.84
2025-01-20 02:00:15,,,57.2,71,OK,0.0,1,1210.82
2025-01-20 02:01:21,,,57.2,71,OK,0.0,1,1211.08
2025-01-20 02:02:28,,,57.2,71,OK,0.0,1,1210.85
2025-01-20 02:03:34,,,57.2,71,OK,0.0,1,1211.03
2025-01-20 02:04:41,,,57.2,71,OK,0.0,1,1210.95
2025-01-20 02:05:47,,,57.2,71,OK,0.0,1,1211.02
2025-01-20 02:06:53,,,57.2,71,OK,0.0,1,1210.99
