timestamp,mood,song,Temperature,Humidity,MQ-2,BH1750FVI,Radar,Ultrasonic
2025-01-14 21:13:10,,2,62.6,43,OK,0.0,1,191.05
2025-01-14 21:14:18,,2,62.6,42,OK,0.0,1,1207.71
2025-01-14 21:15:25,,2,62.6,42,OK,0.0,1,190.66
2025-01-14 21:16:32,,2,62.6,42,OK,0.0,1,1209.16
2025-01-14 21:17:39,,2,62.6,42,OK,0.0,1,190.65
2025-01-14 21:18:46,,2,62.6,42,OK,0.0,1,1209.06
2025-01-14 21:19:53,,2,62.6,42,OK,0.0,1,1209.11
2025-01-14 21:21:00,,2,62.6,42,OK,0.0,1,1209.07
2025-01-14 21:22:07,,2,62.6,43,OK,0.0,1,190.68
2025-01-14 21:23:15,,2,62.6,42,OK,0.0,1,1209.26
2025-01-14 21:24:22,,2,62.6,42,OK,0.0,1,1209.17
2025-01-14 21:25:28,,2,60.8,42,OK,0.0,1,190.7
2025-01-14 21:26:35,,2,60.8,42,OK,0.0,1,1209.1
2025-01-14 21:27:42,,2,60.8,42,OK,0.0,1,190.7
2025-01-14 21:28:49,,2,60.8,42,OK,0.0,1,190.7
2025-01-14 21:29:56,,2,60.8,42,OK,0.0,1,1209.29
2025-01-14 21:31:03,,2,60.8,42,OK,0.0,1,1209.21
2025-01-14 21:32:10,,2,60.8,42,OK,0.0,1,1209.07
2025-01-14 21:33:17,,2,60.8,42,OK,0.0,1,190.71
2025-01-14 21:34:24,,2,60.8,42,OK,0.0,1,1209.02
2025-01-14 21:35:30,,2,60.8,42,OK,0.0,1,1209.26
2025-01-14 21:36:37,,2,60.8,42,OK,0.0,1,1209.11
2025-01-14 21:37:44,,2,60.8,42,OK,0.0,1,1209.36
2025-01-14 21:38:51,,2,60.8,42,OK,0.0,1,1209.33
2025-01-14 21:39:58,,2,60.8,42,OK,0.0,1,1207.79
2025-01-14 21:41:06,,2,60.8,42,OK,0.0,1,1209.59
2025-01-14 21:42:13,,2,60.8,42,OK,0.0,1,190.78
2025-01-14 21:43:20,,2,60.8,42,OK,0.0,1,1209.24
2025-01-14 21:44:27,,2,60.8,42,OK,0.0,1,1209.45
2025-01-14 21:45:34,,2,60.8,42,OK,0.0,1,1209.47
2025-01-14 21:46:41,,2,60.8,42,OK,0.0,1,191.22
2025-01-14 21:47:47,,2,60.8,42,OK,0.0,1,190.8
2025-01-14 21:48:54,,2,60.8,42,OK,0.0,1,190.8
2025-01-14 21:50:01,,2,60.8,42,OK,0.0,1,191.26
2025-01-14 21:51:08,,2,60.8,42,OK,0.0,1,1209.44
2025-01-14 21:52:15,,2,60.8,42,OK,0.0,1,190.81
2025-01-14 21:53:22,,2,60.8,42,OK,0.0,1,1209.69
2025-01-14 21:54:29,,2,60.8,42,OK,0.0,1,190.8
2025-01-14 21:55:35,,2,60.8,42,OK,0.0,1,190.81
2025-01-14 21:56:42,,2,60.8,42,OK,0.0,1,1209.62
2025-01-14 21:57:49,,2,60.8,42,OK,0.0,1,190.82
2025-01-14 21:58:55,,2,60.8,42,OK,0.0,1,1209.32
2025-01-14 22:00:02,,2,60.8,42,OK,0.0,1,190.85
2025-01-14 22:01:09,,2,60.8,42,OK,0.0,1,191.25
2025-01-14 22:02:16,,2,60.8,42,OK,0.0,1,190.83
2025-01-14 22:03:22,,2,60.8,42,OK,0.0,1,1209.51
2025-01-14 22:04:29,,2,60.8,42,OK,0.0,1,190.83
2025-01-14 22:05:36,,2,60.8,42,OK,0.0,1,1209.41
2025-01-14 22:06:42,,2,60.8,42,OK,0.0,1,191.28
2025-01-14 22:07:49,,2,60.8,42,OK,0.0,1,1209.46
2025-01-14 22:08:55,,2,60.8,42,OK,0.0,1,191.26
2025-01-14 22:10:02,,2,60.8,42,OK,0.0,1,191.26
2025-01-14 22:11:10,,2,60.8,42,OK,0.0,1,1209.35
2025-01-14 22:12:16,,2,60.8,42,OK,0.0,1,190.82
2025-01-14 22:13:23,,2,60.8,42,OK,0.0,1,190.86
2025-01-14 22:14:30,,2,60.8,42,OK,0.0,1,190.87
2025-01-14 22:15:37,,2,60.8,42,OK,0.0,1,190.87
2025-01-14 22:16:44,,2,60.8,42,OK,0.0,1,190.91
2025-01-14 22:17:51,,2,60.8,42,OK,0.0,1,1209.56
2025-01-14 22:18:58,,2,60.8,42,OK,0.0,1,1209.46
2025-01-14 22:20:05,,2,60.8,42,OK,0.0,1,190.93
2025-01-14 22:21:12,,2,60.8,42,OK,0.0,1,1209.7
2025-01-14 22:22:19,,2,60.8,42,OK,0.0,1,1209.66
2025-01-14 22:23:26,,2,60.8,42,OK,0.0,1,190.49
2025-01-14 22:24:33,,2,60.8,42,OK,0.0,1,1209.75
2025-01-14 22:25:40,,2,60.8,42,OK,0.0,1,191.33
2025-01-14 22:26:47,,2,59.0,43,OK,0.0,1,190.93
2025-01-14 22:27:54,,2,59.0,43,OK,0.0,1,1208.19
2025-01-14 22:29:01,,2,59.0,43,OK,0.0,1,1209.6
2025-01-14 22:30:08,,2,59.0,43,OK,0.0,1,190.92
2025-01-14 22:31:15,,2,59.0,43,OK,0.0,1,1209.4
2025-01-14 22:32:22,,2,59.0,43,OK,0.0,1,190.94
2025-01-14 22:33:29,,2,59.0,43,OK,0.0,1,191.38
2025-01-14 22:34:36,,2,59.0,43,OK,0.0,1,190.95
