timestamp,mood,song,Temperature,Humidity,MQ-2,BH1750FVI,Radar,Ultrasonic
2025-01-12 13:42:24,,2,68.0,31,OK,411.6666666666667,1,1207.99
2025-01-12 13:43:30,,2,68.0,31,OK,414.1666666666667,1,493.3
2025-01-12 13:44:37,,2,68.0,30,OK,415.83333333333337,1,492.69
2025-01-12 13:45:43,,2,68.0,30,OK,415.83333333333337,1,493.0
2025-01-12 13:46:49,,2,68.0,30,OK,417.5,1,493.4
2025-01-12 13:47:56,,2,68.0,30,OK,418.33333333333337,1,492.98
2025-01-12 13:49:02,,2,68.0,29,OK,417.5,1,493.18
2025-01-12 13:50:08,,2,68.0,29,OK,417.5,1,493.33
2025-01-12 13:51:14,,2,68.0,29,OK,418.33333333333337,1,493.64
2025-01-12 13:52:20,,2,68.0,30,OK,149.16666666666669,1,492.99
2025-01-12 13:53:27,,2,68.0,30,OK,7.5,1,492.68
2025-01-12 13:54:33,,2,68.0,30,OK,7.5,1,492.87
2025-01-12 13:55:39,,2,68.0,30,OK,7.5,1,1207.81
2025-01-12 13:56:46,,2,68.0,31,OK,7.5,1,1207.79
2025-01-12 13:57:52,,2,68.0,31,OK,0.0,1,492.66
2025-01-12 13:58:58,,2,69.8,30,OK,0.0,1,493.45
2025-01-12 14:00:05,,2,69.8,31,OK,0.0,1,492.63
2025-01-12 14:01:12,,2,69.8,31,OK,0.0,1,493.45
2025-01-12 14:02:18,,2,69.8,31,OK,0.0,1,1207.55
2025-01-12 14:03:25,,2,69.8,32,OK,0.0,1,1206.08
2025-01-12 14:04:34,,2,69.8,32,OK,0.0,1,1207.61
2025-01-12 14:05:40,,2,69.8,32,OK,0.0,1,1207.36
2025-01-12 14:06:46,,2,69.8,32,OK,0.0,1,1207.43
2025-01-12 14:07:53,,2,69.8,32,OK,0.0,1,1207.32
2025-01-12 14:08:59,,2,69.8,33,OK,0.0,1,1207.2
2025-01-12 14:10:06,,2,69.8,33,OK,0.0,1,1207.26
2025-01-12 14:11:12,,2,69.8,33,OK,0.0,1,1207.25
2025-01-12 14:12:19,,2,69.8,33,OK,0.0,1,1207.24
2025-01-12 14:13:26,,2,69.8,33,OK,0.0,1,1207.27
2025-01-12 14:14:32,,2,69.8,33,OK,0.0,1,1207.22
2025-01-12 14:15:39,,2,69.8,33,OK,0.0,1,1207.23
2025-01-12 14:16:45,,2,69.8,34,OK,0.0,1,1207.44
2025-01-12 14:17:51,,2,69.8,34,OK,0.0,1,1207.34
2025-01-12 14:18:58,,2,69.8,34,OK,0.0,1,1207.35
2025-01-12 14:20:04,,2,69.8,34,OK,0.0,1,1207.15
2025-01-12 14:21:11,,2,69.8,34,OK,0.0,1,1207.31
2025-01-12 14:22:17,,2,69.8,34,OK,0.0,1,1207.16
2025-01-12 14:23:24,,2,69.8,34,OK,0.0,1,1207.04
2025-01-12 14:24:30,,2,69.8,34,OK,0.0,1,1207.02
2025-01-12 14:25:36,,2,69.8,34,OK,0.0,1,1207.32
2025-01-12 14:26:43,,2,69.8,34,OK,0.0,1,1207.21
2025-01-12 14:27:49,,2,69.8,34,OK,0.0,1,1207.28
2025-01-12 14:28:56,,2,69.8,34,OK,0.0,1,1207.46
2025-01-12 14:30:02,,2,69.8,34,OK,0.0,1,1207.45
2025-01-12 14:31:09,,2,69.8,35,OK,0.0,1,1207.26
2025-01-12 14:32:15,,2,71.6,35,OK,0.0,1,1207.26
2025-01-12 14:33:22,,2,71.6,35,OK,0.0,1,1207.39
2025-01-12 14:34:28,,2,71.6,35,OK,0.0,1,1207.2
2025-01-12 14:35:34,,2,71.6,35,OK,0.0,1,1207.26
2025-01-12 14:36:41,,2,71.6,35,OK,0.0,1,1207.23
2025-01-12 14:37:47,,2,71.6,35,OK,0.0,1,1207.18
2025-01-12 14:38:53,,2,71.6,35,OK,0.0,1,1207.25
2025-01-12 14:40:00,,2,71.6,35,OK,0.0,1,1207.14
2025-01-12 14:41:07,,2,71.6,35,OK,0.0,1,1207.1
2025-01-12 14:42:13,,2,71.6,35,OK,0.0,1,1207.16
2025-01-12 14:43:19,,2,71.6,36,OK,0.0,1,1207.32
2025-01-12 14:44:26,,2,71.6,36,OK,0.0,1,1207.25
2025-01-12 14:45:32,,2,71.6,36,OK,0.0,1,1207.16
2025-01-12 14:46:38,,2,71.6,36,OK,0.0,1,1207.12
2025-01-12 14:47:45,,2,71.6,36,OK,0.0,1,1207.11
2025-01-12 14:48:51,,2,71.6,36,OK,0.0,1,1207.22
2025-01-12 14:49:57,,2,71.6,36,OK,0.0,1,1207.15
2025-01-12 14:51:04,,2,71.6,36,OK,0.0,1,1207.19
2025-01-12 14:52:10,,2,71.6,36,OK,0.0,1,1207.27
2025-01-12 14:53:16,,2,71.6,36,OK,0.0,1,1206.98
2025-01-12 14:54:23,,2,71.6,36,OK,0.0,1,1207.21
2025-01-12 14:55:29,,2,71.6,36,OK,0.0,1,1207.21
2025-01-12 14:56:35,,2,71.6,37,OK,0.0,1,1207.19
2025-01-12 14:57:42,,2,71.6,37,OK,0.0,1,1207.14
2025-01-12 14:58:48,,2,71.6,37,OK,0.0,1,1205.67
2025-01-12 14:59:54,,2,71.6,37,OK,0.0,1,1207.09
2025-01-12 15:01:01,,2,71.6,37,OK,0.0,1,1206.93
2025-01-12 15:02:07,,2,71.6,37,OK,0.0,1,1207.05
2025-01-12 15:03:14,,2,71.6,37,OK,0.0,1,1206.85
2025-01-12 15:04:20,,2,71.6,37,OK,0.0,1,1206.87
2025-01-12 15:05:27,,2,71.6,37,OK,0.0,1,1206.9
2025-01-12 15:06:33,,2,71.6,37,OK,0.0,1,1207.18
2025-01-12 15:07:39,,2,71.6,37,OK,0.0,1,1207.03
